pdf_path,relative_path,top_category,second_category,bytes,last_write_time,full_pypdf_status,full_pypdf_pages,full_pypdf_error,full_pypdf_elapsed_ms,current_exists,review_status,fitz_ok,fitz_pages,fitz_error,review_note
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_기록형_채점기준표_22.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_기록형_채점기준표_22.pdf,1.민사,기출,222460,2023-04-06T23:03:10,OK,8,,197,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_12.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_12.pdf,1.민사,기출,90651,2015-04-17T00:38:48,OK,4,,261,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_13.pdf,1.민사,기출,203860,2023-03-27T00:34:10,OK,8,,11481,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_14.pdf,1.민사,기출,193777,2023-04-05T18:51:48,OK,9,,104,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_15.pdf,1.민사,기출,193674,2023-04-03T23:48:26,OK,5,,113,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_16.pdf,1.민사,기출,181883,2023-04-05T22:07:40,OK,8,,100,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_17.pdf,1.민사,기출,182147,2023-04-06T00:40:08,OK,4,,132,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_18.pdf,1.민사,기출,280575,2023-04-06T01:11:56,OK,10,,73,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_19.pdf,1.민사,기출,197388,2023-04-06T17:54:24,OK,10,,88,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_20.pdf,1.민사,기출,191334,2023-03-28T00:08:08,OK,11,,263,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_21.pdf,1.민사,기출,188123,2023-04-06T22:08:38,OK,11,,10322,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_22.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_문제_22.pdf,1.민사,기출,195098,2023-04-06T23:03:26,OK,14,,110,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_14.pdf,1.민사,기출,3826370,2014-08-13T18:54:18,OK,13,,184,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_15.pdf,1.민사,기출,260304,2023-04-03T23:47:42,OK,15,,135,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_16.pdf,1.민사,기출,218865,2023-04-05T22:07:56,OK,24,,241,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_17.pdf,1.민사,기출,217632,2023-04-06T00:39:26,OK,23,,7513,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_18.pdf,1.민사,기출,303281,2023-04-06T01:12:08,OK,29,,85,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_19.pdf,1.민사,기출,309980,2023-04-06T17:53:56,OK,26,,87,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_20.pdf,1.민사,기출,306675,2023-03-28T00:08:36,OK,30,,137,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_21.pdf,1.민사,기출,305764,2023-04-06T22:05:36,OK,32,,179,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_22.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_22.pdf,1.민사,기출,336294,2023-04-06T23:03:20,OK,38,,99,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_수정_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_채점기준표_수정_13.pdf,1.민사,기출,437734,2023-03-27T00:34:24,OK,21,,138,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_해설_12.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_사례형_해설_12.pdf,1.민사,기출,123893,2015-04-17T00:38:54,OK,12,,12120,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_13.pdf,1.민사,기출,493740,2023-03-27T00:33:42,OK,17,,173,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_14.pdf,1.민사,기출,502118,2023-04-05T18:51:56,OK,17,,114,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_15.pdf,1.민사,기출,492480,2023-04-03T23:47:50,OK,18,,105,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_16.pdf,1.민사,기출,536218,2023-04-05T22:07:50,OK,20,,144,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_17.pdf,1.민사,기출,487308,2023-04-06T00:39:34,OK,18,,89,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_18.pdf,1.민사,기출,518157,2023-04-06T01:11:26,OK,19,,153,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_19.pdf,1.민사,기출,520752,2023-04-06T17:54:38,OK,20,,7588,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_20.pdf,1.민사,기출,495777,2023-03-28T00:09:04,OK,19,,113,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_21.pdf,1.민사,기출,500475,2023-04-06T22:08:32,OK,21,,160,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_22.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_문제_22.pdf,1.민사,기출,523246,2023-04-06T23:02:50,OK,21,,170,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_13.pdf,1.민사,기출,34041,2023-03-27T00:33:52,OK,1,,113,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_14.pdf,1.민사,기출,33977,2023-03-27T18:52:30,OK,1,,15173,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_15.pdf,1.민사,기출,37669,2023-04-03T23:47:56,OK,1,,79,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_16.pdf,1.민사,기출,37558,2023-04-05T22:07:30,OK,1,,80,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_17.pdf,1.민사,기출,33859,2023-04-06T00:39:38,OK,1,,87,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_18.pdf,1.민사,기출,33978,2023-04-06T01:12:12,OK,1,,135,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_19.pdf,1.민사,기출,33902,2023-04-06T17:54:28,OK,1,,102,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_20.pdf,1.민사,기출,33211,2023-03-28T00:08:14,OK,1,,83,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_21.pdf,1.민사,기출,33530,2023-04-06T22:08:42,OK,1,,129,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_22.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_2차_선택형_정답표_22.pdf,1.민사,기출,33209,2023-04-06T23:03:30,OK,1,,191,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_13.pdf,1.민사,기출,504931,2023-03-27T17:41:40,OK,23,,8842,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_14.pdf,1.민사,기출,655696,2023-03-30T00:29:42,OK,34,,126,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_15.pdf,1.민사,기출,495126,2023-04-05T19:40:02,OK,28,,209,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_16.pdf,1.민사,기출,608217,2023-04-05T23:27:50,OK,34,,358,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_17.pdf,1.민사,기출,829655,2023-04-06T00:48:34,OK,39,,190,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_18.pdf,1.민사,기출,657389,2023-04-06T17:33:34,OK,39,,378,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_19.pdf,1.민사,기출,643807,2023-04-06T18:26:36,OK,22,,9014,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_20.pdf,1.민사,기출,550398,2023-03-28T00:13:52,OK,33,,224,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_문제_21.pdf,1.민사,기출,637033,2023-04-06T22:17:32,OK,43,,267,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_13.pdf,1.민사,기출,369596,2023-03-27T17:41:54,OK,12,,170,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_14.pdf,1.민사,기출,189078,2023-03-30T00:29:58,OK,12,,167,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_15.pdf,1.민사,기출,207999,2023-04-05T19:39:50,OK,12,,9556,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_16.pdf,1.민사,기출,221690,2023-04-05T23:27:10,OK,13,,226,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_17.pdf,1.민사,기출,240356,2023-04-06T00:48:58,OK,13,,254,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_18.pdf,1.민사,기출,335988,2023-04-06T17:32:50,OK,14,,234,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_19.pdf,1.민사,기출,194369,2023-03-27T23:53:14,OK,12,,343,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_20.pdf,1.민사,기출,191511,2023-03-28T00:14:00,OK,15,,382,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_기록형_채점기준표_21.pdf,1.민사,기출,221673,2023-04-06T22:17:40,OK,7,,230,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_12.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_12.pdf,1.민사,기출,97301,2015-04-17T00:39:00,OK,6,,278,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_13.pdf,1.민사,기출,184657,2023-03-27T17:41:14,OK,7,,434,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_14.pdf,1.민사,기출,224810,2023-03-30T00:29:52,OK,5,,3111,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_15.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_15.pdf,1.민사,기출,170056,2023-04-05T19:40:44,OK,6,,1200,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_16.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_16.pdf,1.민사,기출,184655,2023-04-05T23:27:16,OK,9,,1809,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_17.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_17.pdf,1.민사,기출,183899,2023-04-06T00:48:50,OK,8,,1013,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_18.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_18.pdf,1.민사,기출,190375,2023-04-06T17:33:12,OK,10,,1269,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_19.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_19.pdf,1.민사,기출,194597,2023-04-06T18:26:18,OK,10,,1488,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_20.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_20.pdf,1.민사,기출,183186,2023-03-28T00:13:10,OK,9,,1776,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_21.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_문제_21.pdf,1.민사,기출,199641,2023-04-06T22:17:16,OK,17,,955,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_채점기준표_13.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_채점기준표_13.pdf,1.민사,기출,359935,2023-03-27T17:41:28,OK,19,,3021,True,OK,,,,
H:\내 드라이브\1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_채점기준표_14.pdf,1.민사\기출\변호사시험\기출\민사법_변시모의_3차_사례형_채점기준표_14.pdf,1.민사,기출,310570,2023-03-30T00:30:08,OK,7,,1059,True,OK,,,,
